id,sentiment
7692_1,0.29
6885_3,0.45
11395_4,0.63
11763_1,0.71
3631_1,0.42
4296_3,0.38
4810_3,0.32
6660_2,0.17
850_7,0.39
6731_10,0.49
12129_1,0.17
11525_7,0.5
5782_10,0.59
4613_2,0.43
4460_8,0.55
2992_10,0.62
570_9,0.47
5908_4,0.71
4677_4,0.04
5791_10,0.75
5718_10,0.73
12453_10,0.7
8364_8,0.64
7761_10,0.67
3459_1,0.19
9169_1,0.22
12022_2,0.53
10869_1,0.27
4997_1,0.06
2430_8,0.63
5011_4,0.18
3011_1,0.23
8425_3,0.38
6517_8,0.83
9300_9,0.9
840_8,0.62
2662_10,0.8
2724_1,0.28
5654_10,0.53
5574_10,0.73
5606_3,0.3
7717_8,0.68
11202_10,0.42
6889_10,0.93
3712_10,0.92
3042_3,0.38
7858_8,0.48
4902_8,0.79
11885_1,0.2
7582_1,0.33
8450_7,0.61
9368_9,0.52
7616_8,0.67
4443_3,0.37
2344_1,0.16
11861_9,0.62
7738_8,0.87
327_10,0.84
8175_4,0.22
10189_10,0.85
8691_1,0.37
12236_2,0.16
7341_3,0.53
3261_1,0.14
8809_4,0.26
3735_3,0.37
9339_8,0.69
8242_4,0.33
6787_4,0.39
4379_4,0.4
5967_4,0.66
5568_8,0.6
4579_4,0.54
7066_1,0.18
12323_1,0.11
2673_9,0.2
2639_7,0.83
8323_10,0.4
246_10,0.72
653_1,0.52
2407_1,0.22
2795_1,0.07
11793_4,0.41
2848_4,0.48
6040_4,0.18
9388_2,0.3
909_10,0.99
2567_2,0.39
4473_8,0.77
4451_3,0.35
10296_1,0.33
5111_7,0.43
8281_9,0.82
4957_8,0.57
8249_1,0.5
1572_3,0.52
5718_2,0.41
5959_3,0.27
3013_9,0.57
3544_1,0.23
11250_10,0.89
5162_9,0.47
8872_9,0.43
11122_8,0.69
991_4,0.5
6322_9,0.39
7065_8,0.66
9704_7,0.44
4317_9,0.77
11622_10,0.92
10725_7,0.7
6549_1,0.18
9062_3,0.38
10253_7,0.59
4035_9,0.55
5437_1,0.53
1779_1,0.19
8740_2,0.05
10175_7,0.76
5331_4,0.18
9506_3,0.1
11199_4,0.36
9948_2,0.46
252_9,0.56
1094_3,0.38
9145_3,0.37
506_8,0.38
7126_1,0.37
3317_1,0.28
11439_4,0.37
6583_1,0.29
2805_8,0.67
1841_10,0.72
2698_3,0.39
6956_4,0.46
7664_8,0.66
97_1,0.18
4588_9,0.41
5220_1,0.13
45_2,0.39
5812_4,0.35
6625_8,0.51
2816_9,0.68
11463_1,0.13
158_9,0.8
6633_1,0.19
1184_10,0.63
3967_1,0.45
6653_7,0.59
6093_1,0.27
2932_7,0.42
1522_1,0.24
2529_1,0.41
1475_1,0.25
2027_8,0.59
1854_1,0.22
6269_10,0.45
2184_7,0.63
4923_3,0.52
10827_9,0.8
10885_10,0.82
3281_1,0.3
1468_7,0.52
104_1,0.18
3898_3,0.27
10973_7,0.81
8900_7,0.77
10735_1,0.29
4992_1,0.03
368_8,0.91
6709_4,0.3
10453_1,0.48
139_4,0.42
12079_1,0.07
7001_4,0.33
10533_3,0.44
2307_8,0.93
7241_9,0.39
7717_3,0.25
6223_2,0.48
9500_2,0.12
669_10,0.3
1596_3,0.62
3576_7,0.64
8263_8,0.78
6832_4,0.43
5158_9,0.64
5899_10,0.7
5794_4,0.68
8854_10,0.73
11036_7,0.52
8803_3,0.55
5733_4,0.34
5268_10,0.54
12297_2,0.23
6862_1,0.38
5515_3,0.21
3382_10,0.85
6738_2,0.2
3832_1,0.19
10210_7,0.72
12080_3,0.44
7748_2,0.21
4788_1,0.51
182_10,0.54
4478_4,0.34
6544_1,0.4
2705_7,0.64
10334_1,0.19
10374_10,0.73
2031_1,0.16
4671_7,0.9
6231_9,0.37
9077_3,0.29
6381_1,0.2
216_2,0.17
9956_4,0.6
10882_9,0.53
6192_10,0.57
10442_8,0.7
3199_10,0.66
7649_3,0.31
1793_9,0.62
7987_1,0.45
1678_1,0.43
8176_4,0.41
4674_2,0.34
5751_3,0.54
6904_9,0.71
8869_1,0.23
6844_2,0.35
8744_2,0.17
5430_3,0.63
1556_9,0.65
10830_9,0.82
5642_8,0.51
3337_1,0.32
5339_1,0.16
9198_1,0.25
5759_10,0.68
10632_9,0.71
2067_9,0.58
3442_10,0.76
3341_4,0.53
9055_4,0.46
5793_8,0.75
896_8,0.6
1804_2,0.25
1134_8,0.51
5532_8,0.76
2453_9,0.72
8113_2,0.34
12046_10,0.93
11873_8,0.79
4525_8,0.8
10377_2,0.74
2008_1,0.33
10288_1,0.55
1083_7,0.57
2415_2,0.66
6688_9,0.79
4448_9,0.44
9407_10,0.86
3976_4,0.38
3930_8,0.54
3950_10,0.45
5645_3,0.4
6064_9,0.81
8064_1,0.16
3643_1,0.25
10321_1,0.21
5858_1,0.28
8535_9,0.72
3643_7,0.36
10041_1,0.32
11014_10,0.66
11776_4,0.32
8227_7,0.64
11445_8,0.69
8756_10,0.72
9328_10,0.81
11734_10,0.68
10118_1,0.25
9690_2,0.42
7713_8,0.72
545_7,0.59
10603_8,0.43
5925_9,0.67
3105_1,0.22
10134_4,0.45
6354_2,0.4
9866_2,0.31
7553_10,0.66
11324_2,0.56
10532_1,0.42
439_1,0.26
11265_10,0.75
6568_8,0.83
9218_3,0.49
1939_2,0.14
4215_7,0.36
9968_10,0.79
12022_10,0.63
897_8,0.49
7129_8,0.4
7414_4,0.28
8118_9,0.76
6179_4,0.16
10124_8,0.78
7379_7,0.68
1075_9,0.79
2594_3,0.23
11482_4,0.34
7675_10,0.82
3127_8,0.84
7440_10,0.83
10215_10,0.55
5098_10,0.87
10534_2,0.19
12364_7,0.46
5191_1,0.34
4179_9,0.7
1433_3,0.3
12177_8,0.65
9519_8,0.77
5781_7,0.46
10031_8,0.66
2631_4,0.15
195_4,0.5
11432_7,0.57
3952_10,0.67
5805_2,0.46
5555_10,0.86
7161_4,0.3
1399_1,0.45
8332_3,0.36
2132_2,0.27
12031_1,0.47
8480_1,0.29
11103_4,0.46
12124_3,0.31
12072_9,0.56
9371_9,0.59
2144_4,0.36
5668_10,0.94
11790_10,0.66
6933_7,0.42
4932_10,0.91
216_10,0.43
5862_7,0.61
11669_3,0.34
7488_4,0.28
6402_10,0.77
3244_9,0.68
5108_7,0.59
10854_1,0.09
3404_10,0.82
4282_7,0.29
483_10,0.75
2110_4,0.27
6199_8,0.64
7942_10,0.75
314_2,0.29
6395_3,0.28
274_1,0.24
3421_2,0.29
4100_1,0.36
9232_1,0.25
7152_10,0.83
10721_7,0.82
3565_3,0.45
4223_1,0.34
3543_10,0.5
1256_7,0.59
6567_2,0.28
10658_9,0.53
1381_1,0.52
2591_1,0.16
4775_2,0.32
1743_8,0.53
3004_1,0.62
11712_7,0.44
2966_2,0.29
3139_1,0.3
989_4,0.27
2141_1,0.34
8224_1,0.44
10222_8,0.59
6540_1,0.34
7427_10,0.86
5519_1,0.79
945_2,0.29
3996_3,0.43
10202_9,0.82
1328_9,0.5
11425_2,0.37
1252_4,0.49
10086_1,0.43
3946_3,0.17
11834_8,0.64
10710_1,0.47
1858_8,0.61
1532_10,0.81
7082_10,0.81
9813_10,0.68
38_1,0.32
271_4,0.25
7184_1,0.49
11866_10,0.56
5983_1,0.31
5026_10,0.7
9030_1,0
11133_1,0.14
10130_2,0.28
8357_2,0.45
9824_1,0.47
7264_4,0.44
12449_2,0.14
1735_1,0.33
618_7,0.76
6421_7,0.6
6294_4,0.6
2174_2,0.12
5985_2,0.53
7121_10,0.34
7912_7,0.69
5015_1,0.62
6476_2,0.32
9954_8,0.41
10122_10,0.79
9334_9,0.71
11751_3,0.35
11607_7,0.71
11310_10,0.92
300_1,0.34
6520_4,0.29
6735_10,0.86
10008_8,0.6
7817_7,0.38
3634_10,0.75
5927_2,0.38
3414_3,0.12
12266_1,0.37
11276_7,0.37
5478_3,0.39
6992_1,0.1
8039_8,0.59
11491_4,0.71
7823_7,0.71
8662_9,0.8
9921_2,0.47
2058_9,0.51
3321_9,0.74
8634_7,0.54
2161_4,0.62
3441_9,0.68
10096_1,0.07
774_4,0.22
12086_9,0.63
1968_8,0.64
3269_1,0.21
2988_10,0.74
853_1,0.17
5303_10,0.6
11628_10,0.77
7772_2,0.18
2712_1,0.14
7362_4,0.37
3681_2,0.32
2066_1,0.15
7089_3,0.54
7393_10,0.3
7284_1,0.25
12199_7,0.44
3512_1,0.34
4349_2,0.29
11825_1,0.47
8351_3,0.32
467_3,0.44
2523_10,0.81
12078_8,0.55
1418_10,0.68
6552_10,0.63
10070_10,0.84
10031_2,0.31
7179_2,0.13
4533_1,0.2
11788_10,0.91
833_3,0.49
9777_1,0.38
6930_7,0.29
2310_10,0.93
2924_8,0.67
7252_10,0.92
10216_10,0.95
104_10,0.93
4283_4,0.27
6351_4,0.26
1272_4,0.33
11226_9,0.73
3342_10,0.77
3326_9,0.75
3541_8,0.94
8142_10,0.81
6491_10,0.65
2125_10,0.94
7008_10,0.67
5347_9,0.85
8420_9,0.72
10767_3,0.6
12094_1,0.15
11904_1,0.11
2635_1,0.05
4074_10,0.67
2470_1,0.62
5888_3,0.46
9164_4,0.49
11312_1,0.16
2588_3,0.19
9177_1,0.08
10361_9,0.7
9216_10,0.61
5754_3,0.77
12314_10,0.97
9044_3,0.4
5677_2,0.32
6664_4,0.4
2308_3,0.38
7377_3,0.65
9149_8,0.69
5244_3,0.33
10656_3,0.49
10885_1,0.15
4296_9,0.58
1770_2,0.29
4940_10,0.68
3984_10,0.75
2976_10,0.9
2767_1,0.18
11848_2,0.14
3096_10,0.4
9792_3,0.54
9785_10,0.3
10264_8,0.66
12277_7,0.48
8110_8,0.53
10396_8,0.73
3233_2,0.38
1903_1,0.34
4743_10,0.46
1417_9,0.63
2662_1,0.24
11231_4,0.54
9747_10,0.56
27_4,0.36
3310_2,0.58
3212_10,0.7
5608_3,0.24
1241_4,0.46
5543_7,0.6
7945_9,0.62
3705_7,0.55
1598_10,0.68
4273_10,0.88
5985_9,0.61
531_2,0.32
6744_7,0.62
10270_1,0.22
11199_9,0.74
9755_4,0.67
12080_10,0.9
5600_10,0.69
12216_10,0.34
10783_4,0.87
3307_1,0.14
10954_7,0.57
9959_4,0.14
10223_10,0.87
12130_1,0.9
11939_7,0.48
12318_10,0.8
6204_10,0.7
2927_9,0.49
2779_10,0.84
3661_1,0.31
9068_3,0.3
1970_2,0.43
7539_10,0.82
9241_3,0.29
9350_3,0.16
7885_8,0.81
1078_9,0.61
6062_2,0.41
1215_10,0.73
1561_3,0.21
2159_1,0.34
8637_10,0.82
8375_4,0.33
2864_1,0.52
186_9,0.63
1669_9,0.58
6936_9,0.36
7541_3,0.48
1515_7,0.45
5039_7,0.68
9269_1,0.07
4965_10,0.78
10028_3,0.49
3547_4,0.56
6070_10,0.83
11334_7,0.9
4980_7,0.77
5063_2,0.28
11637_8,0.55
310_1,0.33
9847_1,0.53
4433_9,0.69
4535_1,0.41
11209_10,0.5
242_3,0.45
6150_7,0.48
7499_2,0.23
10073_7,0.48
7352_3,0.14
6616_2,0.45
2148_1,0.36
322_1,0.06
638_1,0.3
3236_10,0.69
11913_7,0.36
7188_4,0.17
3999_2,0.26
1397_1,0.44
11768_8,0.57
10301_2,0.51
7486_10,0.69
7915_2,0.23
103_10,0.85
2249_1,0.51
11559_9,0.52
11374_4,0.47
7639_3,0.35
11922_3,0.23
6068_10,0.95
7681_3,0.5
3097_1,0.25
10233_3,0.62
9111_1,0.3
7240_2,0.32
10394_9,0.6
792_2,0.58
440_1,0.35
11141_1,0.22
7488_7,0.53
2731_4,0.33
11632_10,0.47
7577_3,0.21
12047_8,0.44
7055_8,0.71
394_9,0.73
777_2,0.38
6460_8,0.52
10412_2,0.08
9910_8,0.46
826_8,0.51
7381_1,0.33
1700_8,0.69
1131_2,0.68
6796_10,0.74
7084_8,0.81
5735_1,0.16
6290_7,0.63
10506_8,0.9
2276_8,0.62
6221_1,0.65
1404_4,0.27
1440_1,0.46
8199_9,0.79
1145_2,0.43
5546_4,0.47
816_3,0.53
10535_10,0.74
2_3,0.42
6735_1,0.26
2684_4,0.2
1765_10,0.67
4346_7,0.64
1157_9,0.3
4216_1,0.16
3937_8,0.57
11140_10,0.51
1635_1,0.27
4457_10,0.71
7250_8,0.83
3801_7,0.45
7892_10,0.54
11022_8,0.43
5856_7,0.63
345_7,0.58
10809_3,0.37
9474_4,0.16
5775_10,0.66
2845_3,0.1
1383_10,0.52
9171_7,0.62
10866_9,0.52
12161_8,0.61
9118_1,0.3
9122_8,0.7
5142_1,0.17
2798_9,0.82
2260_8,0.84
11677_10,0.84
2788_1,0.16
8896_8,0.67
7685_10,0.75
760_1,0.16
7811_4,0.29
1964_8,0.66
5059_10,0.59
4568_1,0.19
7475_1,0.45
11400_3,0.3
6082_3,0.2
7961_4,0.53
7502_8,0.81
11351_10,0.57
9851_8,0.73
1172_1,0.32
1815_10,0.81
6218_8,0.53
9628_9,0.44
2312_3,0.36
5014_10,0.87
7845_8,0.65
4468_9,0.62
2247_10,0.59
4408_10,0.72
2957_2,0.36
4716_1,0.31
9909_1,0.22
8611_1,0.21
5055_10,0.62
5828_10,0.6
1147_1,0.3
11716_10,0.43
5289_8,0.77
5566_10,0.58
3389_2,0.31
6169_4,0.12
12019_10,0.85
4136_7,0.66
2421_3,0.27
607_10,0.7
4084_8,0.64
7333_1,0.26
8208_7,0.44
2971_10,0.68
7508_1,0.2
988_8,0.86
1124_8,0.68
3658_10,0.73
5155_7,0.75
11362_2,0.6
8776_10,0.68
7294_10,0.55
10853_8,0.74
871_10,0.85
11513_1,0.14
5605_10,0.79
1235_8,0.63
623_2,0.5
1271_2,0.62
7590_7,0.75
5075_4,0.3
6175_4,0.31
10629_1,0.3
1474_7,0.5
9077_9,0.4
11630_7,0.52
11060_2,0.15
664_9,0.73
4778_10,0.84
3535_1,0.05
1130_1,0.12
10718_1,0.23
3334_1,0.12
7133_2,0.29
12073_1,0.32
7877_10,0.57
12286_10,0.61
8675_4,0.48
8968_7,0.62
8118_1,0.07
12109_10,0.76
6476_8,0.83
12248_2,0.03
9444_1,0.21
9932_10,0.47
6863_9,0.84
7810_1,0.23
5463_1,0.14
8385_10,0.57
5560_3,0.18
12391_2,0.46
3644_9,0.61
1225_1,0.35
375_1,0.25
11515_7,0.66
3812_1,0.2
10747_1,0.36
8059_8,0.31
633_1,0.09
9189_10,0.6
11404_8,0.23
11871_8,0.44
2883_8,0.84
9048_4,0.54
1066_1,0.46
630_3,0.35
61_9,0.8
9264_10,0.88
5132_9,0.8
5796_9,0.72
11232_2,0.07
327_1,0.2
9787_8,0.94
7780_2,0.11
2533_2,0.21
7349_10,0.6
2593_1,0.33
4672_8,0.64
11191_10,0.54
1301_1,0.2
10632_4,0.58
10750_1,0.37
2621_2,0.33
12045_4,0.56
4276_10,0.92
9960_2,0.48
3307_8,0.54
3007_10,0.44
7204_9,0.37
3988_7,0.75
4129_8,0.77
2071_1,0.06
7310_3,0.66
855_9,0.68
5380_1,0.33
5067_2,0.27
6320_2,0.43
1019_3,0.17
8216_2,0.31
3814_7,0.55
7888_4,0.67
3419_2,0.29
3039_8,0.81
12039_4,0.48
1191_7,0.78
2361_1,0.26
8291_10,0.79
4954_3,0.54
12430_1,0.36
7634_7,0.61
11902_10,0.65
1603_10,0.46
9395_8,0.27
9384_2,0.17
11687_1,0.17
4148_3,0.61
171_7,0.53
11814_4,0.36
8124_3,0.29
11387_1,0.22
3249_9,0.91
3591_10,0.85
10171_8,0.68
1100_9,0.63
7144_4,0.59
8060_9,0.79
11063_10,0.71
3481_2,0.24
7413_4,0.24
11121_2,0.21
4700_2,0.51
1566_4,0.46
11731_3,0.53
7346_10,0.87
7890_10,0.57
11704_10,0.61
4635_10,0.29
2369_8,0.48
9655_10,0.79
2115_2,0.44
6408_7,0.45
10470_1,0.26
11512_8,0.66
11523_7,0.61
10379_3,0.31
9164_9,0.73
3150_1,0.35
2880_3,0.16
1608_7,0.71
2406_9,0.67
260_10,0.76
10658_3,0.12
10609_1,0.25
6861_7,0.49
10058_2,0.61
11618_10,0.7
3727_4,0.46
1924_10,0.74
7471_1,0.31
1856_7,0.54
10132_3,0.4
4010_2,0.13
11752_2,0.32
11122_2,0.31
11065_1,0.3
1211_1,0.15
8973_7,0.32
1888_9,0.63
8521_8,0.46
6671_4,0.3
4241_3,0.38
10925_4,0.17
4030_2,0.16
9410_1,0.2
10004_2,0.21
599_1,0.25
8656_1,0.17
10087_7,0.6
5118_10,0.67
9780_4,0.31
586_2,0.31
6464_4,0.16
7482_1,0.18
11075_8,0.75
11984_1,0.45
6808_9,0.8
6178_10,0.73
12196_7,0.56
7771_10,0.83
10801_1,0.44
1243_2,0.19
4028_2,0.14
700_4,0.63
758_10,0.85
5393_8,0.72
3552_4,0.71
3440_10,0.74
12357_7,0.63
10850_2,0.66
5083_10,0.51
790_10,0.47
302_3,0.22
11160_3,0.41
1170_1,0.36
6341_3,0.07
289_1,0.29
3075_7,0.25
12016_7,0.52
5998_3,0.36
5295_1,0.14
9712_2,0.25
9689_10,0.49
9441_1,0.12
7426_10,0.83
612_9,0.58
4331_8,0.37
1016_7,0.29
4463_7,0.51
9520_1,0.47
1557_10,0.2
6277_1,0.23
2279_3,0.36
11591_10,0.64
3503_1,0.44
9814_1,0.26
11342_4,0.33
5133_1,0.17
11189_10,0.75
2343_8,0.85
2234_7,0.77
926_4,0.46
9829_2,0.6
3338_7,0.58
4272_9,0.77
4826_1,0.45
10529_3,0.43
12398_1,0.22
6965_10,0.55
10737_9,0.38
9356_1,0.27
2087_3,0.21
5802_4,0.39
6514_8,0.67
11607_4,0.49
9117_4,0.58
2011_10,0.57
11952_4,0.61
8753_4,0.74
5338_8,0.57
10799_3,0.37
6388_3,0.44
4667_1,0.3
11302_9,0.81
6587_4,0.35
6822_8,0.61
9725_10,0.89
7237_10,0.58
7710_1,0.19
6090_1,0.13
9864_4,0.6
9759_1,0.21
8926_10,0.38
2454_1,0.2
4364_1,0.16
10672_1,0.28
7703_4,0.11
7289_1,0.15
6370_2,0.42
8898_7,0.8
245_8,0.67
7786_2,0.5
12092_8,0.59
12495_3,0.41
2762_2,0.35
11009_1,0.28
7735_1,0.6
5377_8,0.69
6074_3,0.23
2133_1,0.19
2291_1,0.26
767_1,0.39
2677_3,0.38
5801_2,0.13
11416_7,0.68
7083_3,0.25
7268_1,0.37
8613_1,0.45
446_10,0.57
6513_7,0.5
11229_4,0.29
11155_4,0.28
10298_9,0.58
1521_8,0.5
5682_1,0.74
11575_3,0.15
10144_1,0.23
5819_10,0.78
7287_4,0.3
11507_10,0.85
10458_7,0.82
5935_1,0.27
4126_1,0.14
3777_10,0.57
1720_3,0.38
11112_2,0.38
6222_9,0.78
8019_1,0.35
10067_4,0.39
5991_9,0.79
10203_10,0.65
2485_1,0.14
5910_2,0.25
3940_9,0.82
9140_10,0.81
9558_10,0.92
4582_7,0.42
3323_1,0.31
5038_4,0.33
12405_10,0.55
11620_4,0.38
8774_7,0.56
10164_9,0.33
4112_3,0.34
629_7,0.47
2732_7,0.58
4356_3,0.59
514_9,0.68
168_1,0.23
7157_1,0.19
11193_7,0.41
12163_1,0.27
259_2,0.22
9977_1,0.21
5169_10,0.95
7439_10,0.81
10261_1,0.29
6623_7,0.5
2834_9,0.6
2930_10,0.45
3232_10,0.83
533_10,0.78
6006_4,0.25
9029_4,0.44
7738_4,0.37
52_4,0.47
374_4,0.77
4502_1,0.22
10309_8,0.57
7541_8,0.52
1874_1,0.41
6884_1,0.21
7285_1,0.33
3385_2,0.44
7078_2,0.34
10788_10,0.66
6361_7,0.64
5761_10,0.69
8946_1,0.12
393_1,0.33
458_4,0.42
7435_10,0.75
10816_2,0.28
1606_10,0.76
1742_3,0.42
7167_8,0.25
1249_9,0.71
473_9,0.61
3475_9,0.59
2316_3,0.48
3739_2,0.62
4746_9,0.5
9924_8,0.44
2202_8,0.96
11531_1,0.49
11138_7,0.85
3402_1,0.15
4547_10,0.73
2786_2,0.65
1570_8,0.47
3095_3,0.03
4745_1,0.23
165_4,0.37
1578_4,0.33
495_10,0.75
12414_1,0.12
1383_1,0.48
10438_3,0.29
812_3,0.27
9588_9,0.65
7785_10,0.78
11169_4,0.28
7476_10,0.6
8196_1,0.15
6526_7,0.39
1695_3,0.39
11077_10,0.78
7642_7,0.45
7618_3,0.6
353_10,0.85
210_9,0.4
9455_10,0.65
520_2,0.26
7615_10,0.91
7475_9,0.45
6894_7,0.5
8622_2,0.09
11149_3,0.15
6154_3,0.38
2514_7,0.61
4359_1,0.57
8797_4,0.26
10023_8,0.51
1212_4,0.29
9985_1,0.27
4182_1,0.12
10662_10,0.79
3907_7,0.66
11342_10,0.78
1483_3,0.29
10510_7,0.54
8522_2,0.25
6049_4,0.33
2687_9,0.63
9766_7,0.61
6792_1,0.17
5990_10,0.53
11699_2,0.36
3446_4,0.41
10448_7,0.36
5629_1,0.36
2831_1,0.25
4351_10,0.71
2547_1,0.23
2778_2,0.24
7307_10,0.76
11148_3,0.1
907_3,0.45
2184_1,0.27
2030_8,0.91
11051_4,0.44
9150_4,0.4
12418_7,0.48
10724_10,0.84
8876_8,0.9
1620_7,0.29
12423_9,0.66
3642_1,0.42
10214_10,0.75
4575_3,0.47
2692_7,0.65
3919_1,0.22
11971_8,0.28
11676_10,0.73
8047_1,0.26
4009_8,0.7
7929_9,0.3
2432_10,0.7
8933_8,0.68
1375_1,0.42
1861_7,0.66
10897_10,0.76
2828_10,0.46
4568_10,0.97
1535_7,0.77
7282_8,0.66
12365_10,0.56
6682_3,0.59
1393_8,0.65
7270_1,0.16
1680_10,0.52
8207_8,0.86
8612_2,0.49
5640_9,0.75
96_10,0.82
12093_2,0.43
2068_9,0.8
9799_10,0.79
8730_1,0.24
1000_3,0.44
742_2,0.55
10432_10,0.8
9425_2,0.49
11636_3,0.44
6564_2,0.18
5706_9,0.41
8594_3,0.27
9488_9,0.57
12283_8,0.84
6579_3,0.37
6738_10,0.93
9007_2,0.19
2723_8,0.6
5115_3,0.32
9469_10,0.39
1444_1,0.14
5688_1,0.33
12390_4,0.38
1681_1,0.3
9048_7,0.58
10207_3,0.51
3817_9,0.72
2200_10,0.75
4250_8,0.58
12213_10,0.72
11602_4,0.54
4507_4,0.36
3817_1,0.26
9394_1,0.35
9129_1,0.51
3675_7,0.81
1670_4,0.44
1151_1,0.43
8818_4,0.2
4810_7,0.62
4979_1,0.32
80_4,0.62
5506_9,0.5
7451_10,0.58
4539_10,0.62
6914_10,0.81
2807_10,0.57
10229_10,0.87
10908_8,0.45
7709_9,0.81
10872_9,0.75
8487_1,0.25
1140_9,0.67
558_10,0.63
9935_8,0.53
1084_8,0.77
6185_9,0.6
9278_7,0.58
3756_7,0.54
4308_1,0.2
121_8,0.53
11072_8,0.64
9420_7,0.51
3955_1,0.28
9591_10,0.43
11176_1,0.61
11882_2,0.44
12458_10,0.51
303_10,0.83
3779_8,0.67
1805_4,0.59
12054_2,0.11
1990_4,0.48
7331_1,0.34
6243_8,0.55
7201_1,0.08
6230_7,0.61
11252_3,0.24
8379_8,0.41
11890_1,0.65
6977_1,0.34
5481_1,0.17
6013_7,0.5
11638_4,0.67
3302_1,0.39
4837_4,0.42
737_1,0.35
6128_3,0.37
3749_4,0.24
580_3,0.36
11031_10,0.64
6644_1,0.14
8517_1,0.43
4883_3,0.41
4273_4,0.24
404_1,0.28
12108_10,0.61
10005_8,0.74
7140_4,0.44
258_8,0.79
6746_7,0.65
7189_2,0.7
11626_4,0.4
10785_10,0.56
11007_1,0.39
8987_7,0.76
275_1,0.09
2554_10,0.77
2682_1,0.24
3797_1,0.32
7383_1,0.37
9816_9,0.86
11057_8,0.68
11901_3,0.44
11501_3,0.44
11999_2,0.28
740_3,0.14
3109_8,0.79
2773_8,0.85
5725_4,0.2
4423_3,0.25
4035_2,0.05
6550_7,0.55
711_4,0.58
10773_4,0.46
11202_1,0.15
1054_2,0.13
2207_10,0.67
9809_4,0.43
11349_10,0.82
5195_4,0.62
6881_4,0.43
7537_3,0.49
99_3,0.56
6589_9,0.92
11781_10,0.55
4337_3,0.18
4928_10,0.82
6310_1,0.41
11867_8,0.52
9462_2,0.4
12224_9,0.31
1195_3,0.22
11324_10,0.73
11272_4,0.31
2461_7,0.7
4034_7,0.56
2340_10,0.83
9827_9,0.57
4660_4,0.5
2448_1,0.2
7485_7,0.56
7003_10,0.5
6204_1,0.15
1920_10,0.54
6824_1,0.55
6668_10,0.78
7359_1,0.32
2753_4,0.4
7320_10,0.73
3661_10,0.87
1059_1,0.21
5067_10,0.69
5724_3,0.13
11265_2,0.22
11331_1,0.11
5398_10,0.62
9328_2,0.12
100_4,0.38
6118_10,0.62
320_3,0.21
4395_10,0.85
7256_4,0.23
3949_10,0.85
7097_1,0.52
6971_2,0.42
9855_2,0.33
457_8,0.79
9929_7,0.8
9574_10,0.61
12261_4,0.13
5228_9,0.86
11684_2,0.18
7913_9,0.67
9595_3,0.33
10501_10,0.46
10610_7,0.58
8573_7,0.56
1823_2,0.47
12070_4,0.8
6995_8,0.53
4929_1,0.18
2555_4,0.37
6583_7,0.65
2490_1,0.18
8203_7,0.46
7861_3,0.25
2548_2,0.56
12291_7,0.79
756_1,0.43
9275_7,0.61
9234_9,0.43
10598_10,0.64
8252_8,0.54
3585_2,0.23
11561_1,0.26
690_10,0.7
7203_10,0.9
11141_10,0.78
5583_10,0.75
7341_10,0.8
10623_8,0.72
868_4,0.22
778_9,0.46
4653_10,0.71
7450_4,0.81
8836_8,0.61
226_9,0.58
464_10,0.95
2850_9,0.7
10242_8,0.75
2403_10,0.84
3397_10,0.7
1003_4,0.57
10940_10,0.39
3349_10,0.92
5909_1,0.31
12021_8,0.45
5019_1,0.49
1809_7,0.55
4435_10,0.75
10029_1,0.25
8234_2,0.45
3760_1,0.31
10952_10,0.81
1487_9,0.66
46_10,0.79
4917_4,0.31
2000_9,0.7
10974_2,0.25
11275_8,0.41
1816_10,0.87
4848_3,0.65
11730_3,0.39
1903_10,0.78
12331_9,0.5
10360_9,0.65
9243_10,0.45
10115_8,0.86
11417_3,0.35
6259_4,0.38
316_10,0.61
1100_4,0.46
7919_2,0.26
1871_2,0
12488_8,0.65
10239_9,0.42
7832_2,0.1
8808_1,0.16
7241_2,0.23
4412_2,0.47
807_10,0.79
9728_8,0.55
5665_2,0.41
491_2,0.25
7938_1,0.35
3513_8,0.78
8942_1,0.22
11520_7,0.81
11478_3,0.67
5627_10,0.46
3462_2,0.51
5161_10,0.64
6545_2,0.15
6513_4,0.73
3032_1,0.14
7403_2,0.42
11878_3,0.44
11348_8,0.59
4979_7,0.54
7131_1,0.09
3972_3,0.43
2925_2,0.53
5346_3,0.22
10709_3,0.31
10999_2,0.28
5974_10,0.62
9008_10,0.71
1324_10,0.86
10454_8,0.32
8336_8,0.61
5869_10,0.65
9922_3,0.14
2081_2,0.49
5811_7,0.83
1619_10,0.5
5461_7,0.72
9152_2,0.52
9071_8,0.67
4688_10,0.87
8956_10,0.73
1883_4,0.39
5707_1,0.14
7529_3,0.51
83_1,0.34
10440_1,0.09
3673_1,0.18
6983_4,0.32
2546_4,0.63
6698_3,0.47
10689_3,0.33
9986_10,0.7
5614_10,0.49
10094_4,0.19
12468_10,0.72
3828_10,0.52
10524_2,0.03
2016_2,0.29
7583_4,0.29
4795_8,0.44
7564_3,0.41
1366_3,0.28
508_4,0.51
9509_3,0.49
1587_3,0.5
12376_4,0.64
2525_8,0.55
2877_2,0.53
9485_9,0.68
12023_8,0.44
11544_10,0.68
198_3,0.32
4390_1,0.11
993_8,0.56
7965_9,0.62
8865_1,0.19
6638_1,0.17
141_8,0.49
136_2,0.33
3004_10,0.73
3457_9,0.76
